-370.503,-247.721,1074.073,77.000,106.000,96.000,78.337
-370.329,-247.877,1074.795,80.000,109.000,99.000,36.438
-369.615,-247.671,1073.949,81.000,108.000,99.000,78.647
-369.690,-247.993,1075.399,83.000,110.000,100.000,36.322
-368.743,-247.628,1073.868,83.000,108.000,99.000,78.529
-368.909,-248.012,1075.584,80.000,105.000,96.000,35.175
-368.049,-247.706,1074.307,83.000,107.000,98.000,79.379
-368.156,-248.050,1075.854,83.000,108.000,96.000,34.789
-367.224,-247.695,1074.362,83.000,108.000,97.000,83.170
-367.147,-247.917,1075.371,82.000,109.000,97.000,34.259
-366.297,-247.614,1074.116,81.000,107.000,97.000,81.029
-366.261,-247.865,1075.251,79.000,107.000,97.000,34.547
-365.511,-247.632,1074.288,78.000,106.000,97.000,77.128
-365.431,-247.851,1075.292,80.000,109.000,100.000,34.383
-364.768,-247.677,1074.585,79.000,106.000,97.000,78.872
-364.776,-247.956,1075.849,80.000,106.000,97.000,36.297
-363.770,-247.547,1074.126,84.000,108.000,99.000,85.066
-363.809,-247.852,1075.491,86.000,111.000,101.000,34.981
-363.050,-247.608,1074.493,85.000,109.000,101.000,86.505
-362.977,-247.836,1075.527,83.000,107.000,98.000,36.821
-362.209,-247.588,1074.500,84.000,110.000,101.000,84.368
-362.166,-247.835,1075.622,80.000,108.000,100.000,36.752
-361.491,-247.650,1074.869,79.000,106.000,98.000,79.685
-361.441,-247.892,1075.976,83.000,111.000,101.000,37.859
-360.543,-247.553,1074.555,82.000,108.000,99.000,82.574
-360.534,-247.826,1075.791,82.000,109.000,99.000,36.497
-359.875,-247.650,1075.077,84.000,110.000,100.000,85.254
-359.680,-247.796,1075.754,84.000,110.000,99.000,36.928
-358.932,-247.558,1074.780,85.000,108.000,99.000,88.274
-358.895,-247.813,1075.930,86.000,111.000,101.000,37.809
-358.090,-247.537,1074.782,86.000,111.000,100.000,85.339
-357.975,-247.736,1075.701,85.000,111.000,99.000,36.806
-357.201,-247.481,1074.642,82.000,109.000,97.000,84.485
-357.193,-247.754,1075.882,80.000,107.000,98.000,37.292
-356.449,-247.520,1074.912,80.000,107.000,96.000,82.333
-356.504,-247.838,1076.348,86.000,112.000,101.000,36.494
-355.724,-247.578,1075.267,85.000,110.000,101.000,86.037
-355.488,-247.696,1075.826,86.000,112.000,102.000,36.828
-354.852,-247.534,1075.177,85.000,109.000,100.000,88.767
-354.897,-247.849,1076.589,84.000,109.000,100.000,36.957
-354.002,-247.506,1075.152,84.000,109.000,99.000,84.689
-354.016,-247.798,1076.474,83.000,109.000,99.000,36.711
-353.286,-247.571,1075.535,84.000,110.000,100.000,85.110
-353.185,-247.783,1076.508,82.000,110.000,99.000,36.460
-352.375,-247.498,1075.320,81.000,109.000,97.000,84.467
-352.443,-247.830,1076.815,80.000,109.000,97.000,37.020
-351.502,-247.453,1075.227,81.000,110.000,97.000,89.153
-351.472,-247.718,1076.423,82.000,109.000,99.000,36.412
-350.743,-247.487,1075.475,84.000,110.000,102.000,86.712
-350.661,-247.716,1076.518,83.000,109.000,102.000,37.300
-350.009,-247.542,1075.811,85.000,111.000,102.000,88.855
-349.887,-247.741,1076.728,83.000,110.000,99.000,38.046
-349.144,-247.502,1075.735,83.000,111.000,100.000,84.441
-349.077,-247.740,1076.824,84.000,112.000,101.000,37.065
-348.285,-247.465,1075.679,83.000,111.000,100.000,87.985
-348.215,-247.705,1076.765,82.000,110.000,100.000,36.706
-347.266,-247.315,1075.129,82.000,109.000,99.000,86.958
-347.523,-247.788,1077.230,86.000,112.000,102.000,37.537
-346.490,-247.340,1075.329,86.000,109.000,101.000,88.920
-346.459,-247.605,1076.536,82.000,107.000,99.000,36.449
-345.877,-247.479,1076.036,85.000,109.000,100.000,88.655
-345.844,-247.744,1077.242,88.000,113.000,101.000,36.806
-345.190,-247.566,1076.515,86.000,112.000,100.000,89.366
-344.920,-247.661,1076.983,87.000,113.000,102.000,37.885
-344.257,-247.476,1076.226,84.000,109.000,99.000,89.636
-344.117,-247.667,1077.102,81.000,107.000,97.000,36.159
-343.266,-247.344,1075.755,85.000,110.000,100.000,89.573
-343.347,-247.696,1077.329,83.000,108.000,99.000,36.357
-342.576,-247.431,1076.224,83.000,107.000,99.000,90.273
-342.655,-247.779,1077.791,84.000,110.000,101.000,36.472
-341.708,-247.388,1076.139,82.000,108.000,99.000,89.929
-341.728,-247.694,1077.523,82.000,108.000,99.000,38.371
-340.962,-247.432,1076.433,85.000,110.000,100.000,93.039
-340.960,-247.724,1077.756,85.000,112.000,100.000,37.835
-340.135,-247.418,1076.473,82.000,109.000,97.000,85.862
-340.158,-247.731,1077.876,82.000,110.000,99.000,36.143
-339.367,-247.450,1076.703,82.000,110.000,99.000,88.075
-339.096,-247.546,1077.174,85.000,113.000,100.000,37.932
-338.475,-247.388,1076.534,83.000,109.000,99.000,91.385
-338.446,-247.661,1077.776,82.000,109.000,102.000,36.017
-337.771,-247.463,1076.962,86.000,111.000,103.000,92.250
-337.726,-247.727,1078.162,86.000,112.000,101.000,37.720
-336.864,-247.391,1076.749,84.000,111.000,99.000,94.927
-336.762,-247.614,1077.767,86.000,114.000,100.000,37.772
-336.379,-247.629,1077.887,85.000,112.000,101.000,26.111
-335.897,-247.572,1077.686,83.000,112.000,103.000,37.433
-335.219,-247.371,1076.855,84.000,112.000,101.000,96.062
-335.205,-247.659,1078.161,85.000,115.000,102.000,39.022
-334.686,-247.575,1077.842,86.000,112.000,101.000,25.987
-334.119,-247.455,1077.368,84.000,110.000,100.000,35.395
-333.559,-247.338,1076.914,85.000,110.000,100.000,92.751
-333.637,-247.697,1078.521,85.000,110.000,100.000,36.962
-333.064,-247.570,1078.026,89.000,112.000,103.000,26.734
-332.832,-247.700,1078.636,89.000,112.000,102.000,37.879
-332.181,-247.517,1077.884,90.000,114.000,105.000,28.183
-331.779,-247.517,1077.941,84.000,110.000,99.000,37.694
-331.247,-247.422,1077.571,85.000,111.000,100.000,93.034
-331.070,-247.591,1078.362,84.000,113.000,101.000,36.922
-330.439,-247.421,1077.670,84.000,112.000,100.000,90.539
-330.302,-247.623,1078.594,86.000,115.000,103.000,38.173
-329.582,-247.386,1077.610,87.000,113.000,103.000,95.080
-329.387,-247.543,1078.344,87.000,113.000,104.000,38.046
-329.030,-247.579,1078.550,87.000,112.000,103.000,26.842
-328.618,-247.572,1078.574,87.000,113.000,103.000,37.289
-328.212,-247.571,1078.615,84.000,111.000,102.000,25.898
-327.756,-247.534,1078.496,84.000,112.000,103.000,36.799
-327.113,-247.352,1077.760,83.000,111.000,100.000,93.379
-327.015,-247.585,1078.820,82.000,110.000,100.000,36.431
-326.663,-247.622,1079.037,85.000,111.000,101.000,26.898
-326.240,-247.610,1079.029,86.000,113.000,102.000,38.650
-325.490,-247.347,1077.929,87.000,113.000,103.000,96.657
-325.302,-247.510,1078.695,86.000,112.000,101.000,39.228
-325.014,-247.600,1079.133,87.000,114.000,103.000,28.574
-324.663,-247.642,1079.361,90.000,117.000,105.000,37.566
-324.174,-247.576,1079.128,89.000,114.000,104.000,25.861
-323.647,-247.482,1078.765,88.000,113.000,101.000,39.087
-323.068,-247.349,1078.231,86.000,112.000,101.000,98.324
-322.846,-247.487,1078.886,87.000,114.000,102.000,37.195
-322.410,-247.464,1078.829,85.000,112.000,102.000,27.052
-322.173,-247.594,1079.440,87.000,114.000,104.000,37.978
-321.742,-247.571,1079.395,87.000,114.000,105.000,27.216
-321.353,-247.584,1079.499,86.000,114.000,103.000,38.240
-320.955,-247.588,1079.569,86.000,113.000,102.000,28.665
-320.469,-247.525,1079.340,87.000,116.000,104.000,38.591
-320.291,-247.702,1080.157,85.000,112.000,103.000,26.801
-319.477,-247.384,1078.820,84.000,113.000,104.000,38.354
-319.084,-247.392,1078.906,86.000,113.000,103.000,27.308
-318.884,-247.551,1079.645,85.000,112.000,102.000,38.811
-318.295,-247.408,1079.066,87.000,113.000,102.000,27.153
-318.093,-247.564,1079.801,91.000,117.000,104.000,38.734
-317.559,-247.464,1079.411,88.000,114.000,104.000,28.130
-317.279,-247.560,1079.881,88.000,114.000,103.000,37.453
-316.881,-247.565,1079.949,87.000,113.000,102.000,27.790
-316.421,-247.522,1079.808,88.000,114.000,104.000,38.206
-315.864,-247.403,1079.336,89.000,115.000,105.000,27.080
-315.706,-247.595,1080.225,89.000,115.000,104.000,37.769
-315.265,-247.567,1080.146,87.000,113.000,104.000,27.535
-314.801,-247.519,1079.993,86.000,113.000,102.000,37.917
-314.293,-247.437,1079.681,87.000,114.000,104.000,26.548
-314.082,-247.591,1080.394,87.000,115.000,104.000,38.308
-313.403,-247.375,1079.500,87.000,115.000,105.000,27.790
-313.140,-247.485,1080.032,87.000,116.000,105.000,39.252
-312.956,-247.660,1080.839,87.000,115.000,105.000,28.027
-312.268,-247.435,1079.905,89.000,117.000,106.000,38.674
-311.846,-247.420,1079.895,88.000,114.000,105.000,28.021
-311.466,-247.440,1080.025,87.000,114.000,103.000,38.520
-311.146,-247.507,1080.361,87.000,112.000,102.000,27.190
-310.871,-247.609,1080.859,87.000,114.000,104.000,39.099
-310.258,-247.443,1080.183,88.000,114.000,103.000,27.704
-309.966,-247.534,1080.623,88.000,114.000,103.000,37.652
-309.572,-247.540,1080.703,89.000,114.000,103.000,27.815
-309.115,-247.499,1080.570,88.000,114.000,102.000,39.201
-308.655,-247.455,1080.422,90.000,114.000,105.000,28.236
-308.377,-247.555,1080.910,87.000,113.000,103.000,38.232
-308.205,-247.742,1081.771,87.000,114.000,104.000,28.525
-307.604,-247.585,1081.130,85.000,113.000,104.000,38.441
-307.200,-247.584,1081.179,88.000,114.000,105.000,26.861
-306.712,-247.516,1080.931,89.000,118.000,106.000,37.457
-306.125,-247.369,1080.335,87.000,114.000,104.000,28.979
-305.925,-247.535,1081.104,88.000,115.000,105.000,39.833
-305.553,-247.559,1081.261,90.000,115.000,106.000,28.399
-305.151,-247.563,1081.320,88.000,115.000,105.000,40.259
-304.535,-247.391,1080.617,90.000,116.000,104.000,29.215
-304.226,-247.469,1081.001,93.000,120.000,108.000,39.259
-303.872,-247.508,1081.224,90.000,116.000,106.000,28.325
-303.585,-247.605,1081.691,93.000,119.000,108.000,39.665
-303.152,-247.582,1081.635,92.000,118.000,108.000,29.720
-302.793,-247.618,1081.846,92.000,119.000,107.000,38.493
-302.289,-247.537,1081.535,89.000,116.000,106.000,27.964
-301.813,-247.478,1081.325,87.000,114.000,105.000,37.051
-301.527,-247.574,1081.798,88.000,115.000,105.000,28.275
-301.062,-247.525,1081.625,88.000,114.000,103.000,39.323
-300.701,-247.562,1081.831,90.000,115.000,105.000,29.407
-300.135,-247.427,1081.289,89.000,113.000,102.000,38.265
-299.693,-247.397,1081.200,92.000,116.000,106.000,29.385
-299.504,-247.574,1082.026,89.000,115.000,103.000,40.365
-298.939,-247.440,1081.487,91.000,117.000,106.000,29.555
-298.603,-247.498,1081.783,91.000,116.000,106.000,37.846
-298.218,-247.512,1081.899,92.000,117.000,107.000,26.274
-297.813,-247.512,1081.943,90.000,115.000,103.000,38.964
-297.451,-247.548,1082.145,90.000,115.000,104.000,29.194
-296.976,-247.490,1081.934,90.000,116.000,106.000,38.785
-296.552,-247.472,1081.909,91.000,116.000,107.000,28.452
-296.086,-247.420,1081.726,89.000,116.000,106.000,39.759
-295.770,-247.495,1082.099,89.000,115.000,106.000,27.880
-295.478,-247.589,1082.553,92.000,119.000,108.000,38.996
-295.110,-247.619,1082.734,92.000,118.000,109.000,29.000
-294.656,-247.577,1082.595,89.000,116.000,107.000,37.852
-294.318,-247.634,1082.887,89.000,117.000,106.000,27.080
-293.860,-247.589,1082.738,88.000,116.000,105.000,37.958
-293.387,-247.530,1082.533,89.000,116.000,105.000,28.658
-292.897,-247.457,1082.259,89.000,116.000,107.000,40.592
-292.406,-247.385,1081.985,92.000,117.000,107.000,29.055
-292.227,-247.575,1082.860,89.000,115.000,103.000,39.294
-291.639,-247.419,1082.223,90.000,115.000,104.000,28.128
-291.344,-247.510,1082.673,89.000,116.000,105.000,38.331
-290.968,-247.535,1082.826,91.000,115.000,106.000,27.987
-290.501,-247.483,1082.641,87.000,113.000,105.000,37.943
-290.228,-247.593,1083.177,90.000,116.000,107.000,27.437
-289.782,-247.558,1083.067,93.000,119.000,109.000,41.304
-289.455,-247.624,1083.399,94.000,120.000,110.000,29.727
-288.925,-247.516,1082.972,93.000,120.000,109.000,40.715
-288.496,-247.497,1082.931,91.000,119.000,106.000,27.797
-288.076,-247.481,1082.914,91.000,120.000,106.000,39.633
-287.826,-247.614,1083.540,93.000,119.000,108.000,27.808
-287.331,-247.537,1083.246,92.000,119.000,107.000,40.185
-286.862,-247.481,1083.044,93.000,120.000,109.000,29.665
-286.494,-247.513,1083.227,92.000,120.000,109.000,41.150
-286.098,-247.518,1083.302,92.000,119.000,108.000,28.510
-285.694,-247.518,1083.346,90.000,118.000,106.000,38.494
-285.401,-247.616,1083.816,92.000,118.000,108.000,28.831
-284.943,-247.570,1083.660,92.000,120.000,109.000,41.578
-284.557,-247.586,1083.772,89.000,116.000,105.000,27.662
-284.050,-247.494,1083.424,91.000,119.000,106.000,39.935
-283.704,-247.546,1083.694,91.000,117.000,106.000,29.543
-283.235,-247.490,1083.491,89.000,114.000,104.000,40.200
-282.861,-247.516,1083.648,92.000,119.000,108.000,29.134
-282.460,-247.519,1083.708,92.000,120.000,108.000,39.749
-282.113,-247.569,1083.975,91.000,117.000,107.000,29.668
-281.692,-247.555,1083.956,91.000,117.000,106.000,40.102
-281.308,-247.572,1084.077,94.000,119.000,109.000,27.772
-280.811,-247.491,1083.765,88.000,116.000,105.000,40.177
-280.475,-247.551,1084.071,89.000,117.000,105.000,29.355
-280.045,-247.529,1084.016,90.000,119.000,108.000,39.778
-279.747,-247.621,1084.470,91.000,118.000,107.000,28.815
-279.277,-247.564,1084.264,90.000,117.000,106.000,40.185
-278.983,-247.662,1084.736,94.000,119.000,109.000,28.772
-278.370,-247.477,1083.971,94.000,120.000,108.000,40.156
-278.250,-247.730,1085.118,92.000,119.000,107.000,29.081
-277.631,-247.539,1084.327,93.000,120.000,107.000,40.869
-277.434,-247.723,1085.182,92.000,119.000,106.000,30.651
-276.810,-247.526,1084.366,92.000,119.000,107.000,41.554
-276.508,-247.619,1084.814,92.000,117.000,106.000,28.077
-276.094,-247.610,1084.820,90.000,116.000,105.000,39.921
-275.334,-247.291,1083.466,90.000,117.000,104.000,28.332
-275.231,-247.561,1084.691,90.000,116.000,104.000,38.016
-274.734,-247.478,1084.372,90.000,115.000,104.000,27.887
-274.465,-247.600,1084.955,89.000,116.000,104.000,37.983
-274.039,-247.579,1084.908,89.000,115.000,105.000,29.218
-273.575,-247.525,1084.715,92.000,118.000,107.000,39.828
-273.284,-247.628,1085.206,91.000,117.000,106.000,28.475
-272.769,-247.528,1084.813,90.000,118.000,105.000,40.470
-272.608,-247.750,1085.826,93.000,120.000,109.000,28.763
-272.043,-247.603,1085.227,90.000,119.000,106.000,39.411
-271.691,-247.649,1085.476,89.000,116.000,106.000,27.790
-271.247,-247.615,1085.371,87.000,116.000,107.000,38.665
-270.926,-247.690,1085.743,87.000,115.000,104.000,29.194
-270.428,-247.604,1085.408,91.000,119.000,106.000,41.118
-269.973,-247.559,1085.253,93.000,119.000,106.000,29.975
-269.496,-247.491,1085.001,91.000,117.000,105.000,39.539
-269.184,-247.577,1085.417,91.000,116.000,105.000,29.271
-268.785,-247.582,1085.483,91.000,116.000,105.000,39.665
-268.418,-247.616,1085.675,92.000,116.000,106.000,29.132
-267.962,-247.568,1085.508,92.000,116.000,106.000,40.407
-267.637,-247.642,1085.879,95.000,119.000,109.000,28.587
-267.234,-247.642,1085.925,95.000,120.000,109.000,39.595
-266.778,-247.594,1085.758,95.000,119.000,109.000,29.103
-266.349,-247.572,1085.702,92.000,117.000,106.000,40.454
-266.051,-247.670,1086.173,92.000,117.000,106.000,28.517
-265.596,-247.624,1086.014,95.000,120.000,107.000,39.728
-265.221,-247.652,1086.177,96.000,120.000,109.000,29.555
-264.825,-247.659,1086.253,95.000,122.000,110.000,39.740
-264.571,-247.800,1086.912,94.000,120.000,109.000,27.686
-263.998,-247.642,1086.263,90.000,118.000,106.000,40.739
-263.506,-247.560,1085.946,91.000,117.000,107.000,28.157
-263.183,-247.638,1086.328,88.000,116.000,106.000,39.856
-262.824,-247.678,1086.555,91.000,117.000,106.000,26.885
-262.353,-247.616,1086.323,91.000,119.000,107.000,40.290
-262.013,-247.677,1086.631,91.000,118.000,106.000,29.390
-261.538,-247.609,1086.377,95.000,122.000,110.000,41.225
-261.293,-247.761,1087.085,96.000,122.000,110.000,28.279
-260.847,-247.722,1086.955,95.000,123.000,110.000,42.146
-260.276,-247.563,1086.304,92.000,120.000,107.000,29.978
-259.902,-247.592,1086.470,94.000,122.000,108.000,41.823
-259.701,-247.786,1087.362,96.000,122.000,111.000,29.988
-259.092,-247.590,1086.548,95.000,122.000,109.000,38.397
-258.806,-247.704,1087.088,94.000,121.000,108.000,29.484
-258.287,-247.594,1086.648,92.000,121.000,109.000,40.667
-257.923,-247.633,1086.861,91.000,119.000,108.000,28.627
-257.506,-247.621,1086.849,89.000,118.000,107.000,39.956
-257.252,-247.766,1087.526,92.000,119.000,107.000,28.641
-256.682,-247.606,1086.865,91.000,120.000,108.000,41.231
-256.342,-247.669,1087.186,91.000,119.000,107.000,29.796
-255.950,-247.680,1087.274,94.000,122.000,108.000,38.968
-255.696,-247.826,1087.957,94.000,120.000,109.000,29.457
-255.223,-247.759,1087.705,94.000,120.000,110.000,40.478
-254.876,-247.816,1087.996,95.000,121.000,110.000,31.839
-254.263,-247.613,1087.146,96.000,123.000,110.000,40.918
-254.014,-247.764,1087.850,93.000,119.000,109.000,29.083
-253.581,-247.738,1087.779,91.000,118.000,108.000,39.022
-253.201,-247.761,1087.921,92.000,118.000,108.000,28.054
-252.750,-247.715,1087.759,92.000,118.000,108.000,39.589
-252.416,-247.785,1088.109,94.000,119.000,108.000,28.187
-251.958,-247.732,1087.918,95.000,121.000,108.000,40.525
-251.545,-247.724,1087.924,92.000,118.000,106.000,28.130
-251.021,-247.605,1087.442,93.000,119.000,108.000,39.778
-250.779,-247.766,1088.190,94.000,119.000,108.000,29.606
-250.327,-247.718,1088.022,94.000,118.000,108.000,40.513
-249.981,-247.777,1088.322,96.000,119.000,109.000,29.399
-249.539,-247.740,1088.200,93.000,119.000,107.000,40.673
-249.125,-247.730,1088.195,92.000,118.000,106.000,29.752
-248.774,-247.783,1088.470,92.000,120.000,107.000,39.733
-248.341,-247.755,1088.389,94.000,120.000,108.000,28.562
-247.937,-247.755,1088.430,94.000,121.000,109.000,41.282
-247.639,-247.863,1088.942,93.000,118.000,106.000,28.254
-247.127,-247.754,1088.507,95.000,120.000,107.000,40.616
-246.891,-247.923,1089.291,97.000,120.000,110.000,30.632
-246.276,-247.712,1088.405,96.000,121.000,111.000,39.991
-246.067,-247.909,1089.309,94.000,121.000,110.000,29.978
-245.574,-247.820,1088.961,96.000,123.000,111.000,41.614
-245.160,-247.811,1088.961,94.000,121.000,109.000,29.448
-244.659,-247.712,1088.570,92.000,119.000,107.000,40.954
-244.331,-247.791,1088.955,92.000,119.000,107.000,31.134
-243.952,-247.816,1089.108,90.000,117.000,106.000,39.727
-243.543,-247.811,1089.126,92.000,118.000,106.000,28.102
-243.185,-247.859,1089.377,91.000,118.000,106.000,40.536
-242.801,-247.881,1089.506,95.000,120.000,108.000,30.746
-242.368,-247.852,1089.421,98.000,124.000,112.000,40.911
-241.891,-247.778,1089.135,97.000,122.000,112.000,29.577
-241.574,-247.867,1089.568,94.000,122.000,111.000,40.158
-241.102,-247.799,1089.306,92.000,120.000,108.000,29.592
-240.717,-247.818,1089.434,91.000,119.000,108.000,40.790
-240.358,-247.866,1089.683,95.000,120.000,109.000,30.270
-239.851,-247.759,1089.253,96.000,121.000,109.000,39.996
-239.604,-247.922,1090.009,95.000,119.000,108.000,30.458
-239.080,-247.798,1089.507,96.000,121.000,110.000,39.708
-238.726,-247.853,1089.779,96.000,120.000,109.000,31.052
-238.242,-247.771,1089.459,95.000,121.000,109.000,41.813
-237.932,-247.868,1089.927,95.000,122.000,110.000,30.285
-237.568,-247.910,1090.150,95.000,123.000,110.000,38.083
-237.259,-248.011,1090.634,93.000,120.000,108.000,29.626
-236.722,-247.872,1090.066,92.000,120.000,108.000,42.074
-236.347,-247.903,1090.240,94.000,121.000,108.000,28.657
-235.946,-247.907,1090.298,95.000,122.000,108.000,39.446
-235.531,-247.895,1090.289,96.000,121.000,109.000,30.103
-235.104,-247.874,1090.228,97.000,123.000,111.000,40.978
-234.786,-247.965,1090.664,95.000,121.000,110.000,28.805
-234.288,-247.865,1090.268,93.000,119.000,109.000,39.919
-233.911,-247.895,1090.440,97.000,121.000,111.000,31.072
-233.475,-247.862,1090.334,94.000,119.000,109.000,40.536
-233.260,-248.064,1091.261,95.000,121.000,110.000,28.745
-232.754,-247.956,1090.826,94.000,120.000,108.000,40.616
-232.480,-248.094,1091.474,94.000,120.000,110.000,30.389
-231.846,-247.851,1090.437,93.000,120.000,109.000,39.816
-231.683,-248.112,1091.623,93.000,119.000,108.000,29.660
-231.070,-247.886,1090.673,92.000,118.000,106.000,40.158
-230.714,-247.939,1090.942,95.000,120.000,110.000,29.732
-230.319,-247.948,1091.022,94.000,119.000,109.000,42.291
-230.021,-248.066,1091.571,94.000,120.000,109.000,29.735
-229.502,-247.942,1091.067,97.000,123.000,111.000,42.724
-229.154,-248.004,1091.378,97.000,123.000,111.000,30.687
-228.635,-247.879,1090.872,93.000,121.000,109.000,40.464
-228.511,-248.185,1092.253,94.000,122.000,108.000,30.632
-227.914,-247.977,1091.373,95.000,124.000,109.000,40.289
-227.606,-248.082,1091.872,95.000,121.000,109.000,29.836
-227.207,-248.089,1091.940,94.000,122.000,110.000,40.820
-226.765,-248.047,1091.799,95.000,123.000,111.000,28.657
-226.279,-247.958,1091.448,94.000,122.000,111.000,41.356
-225.989,-248.084,1092.038,93.000,121.000,111.000,28.805
-225.482,-247.974,1091.587,94.000,121.000,111.000,39.173
-225.203,-248.111,1092.229,94.000,119.000,109.000,28.700
-224.729,-248.035,1091.936,95.000,121.000,110.000,40.041
-224.369,-248.084,1092.190,98.000,123.000,112.000,29.356
-224.004,-248.131,1092.427,95.000,122.000,109.000,40.735
-223.571,-248.100,1092.328,94.000,122.000,109.000,31.230
-223.129,-248.058,1092.186,96.000,124.000,112.000,40.388
-222.691,-248.020,1092.054,95.000,121.000,110.000,28.490
-222.431,-248.182,1092.806,98.000,124.000,111.000,41.633
-221.887,-248.028,1092.162,98.000,123.000,112.000,30.302
-221.481,-248.025,1092.186,97.000,123.000,113.000,43.033
-221.154,-248.112,1092.610,98.000,123.000,113.000,29.365
-220.697,-248.055,1092.391,97.000,124.000,113.000,40.784
-220.353,-248.125,1092.738,94.000,121.000,111.000,29.891
-219.874,-248.040,1092.401,93.000,121.000,111.000,40.243
-219.559,-248.142,1092.888,94.000,120.000,110.000,29.651
-218.995,-247.962,1092.129,94.000,122.000,111.000,41.010
-218.857,-248.266,1093.504,95.000,123.000,110.000,29.064
-218.355,-248.156,1093.059,96.000,124.000,111.000,41.813
-217.896,-248.093,1092.819,96.000,122.000,110.000,28.402
-217.556,-248.168,1093.182,95.000,121.000,109.000,40.979
-217.278,-248.313,1093.859,98.000,123.000,110.000,30.012
-216.653,-248.061,1092.789,98.000,124.000,110.000,40.419
-216.297,-248.119,1093.073,96.000,121.000,109.000,28.874
-215.979,-248.219,1093.551,98.000,125.000,113.000,41.150
-215.640,-248.295,1093.923,98.000,123.000,113.000,29.064
-215.144,-248.188,1093.495,98.000,124.000,113.000,41.416
-214.837,-248.304,1094.035,98.000,124.000,113.000,31.634
-214.247,-248.089,1093.125,93.000,122.000,108.000,40.878
-213.994,-248.265,1093.941,94.000,122.000,109.000,29.385
-213.591,-248.268,1093.985,94.000,123.000,111.000,40.996
-213.246,-248.339,1094.332,96.000,122.000,111.000,29.360
-212.765,-248.250,1093.981,96.000,121.000,110.000,41.219
-212.411,-248.310,1094.282,101.000,123.000,114.000,30.664
-211.889,-248.175,1093.720,100.000,124.000,112.000,40.715
-211.728,-248.461,1095.017,100.000,126.000,113.000,30.648
-211.103,-248.204,1093.917,99.000,126.000,113.000,41.233
-210.857,-248.390,1094.774,96.000,124.000,111.000,30.762
-210.336,-248.252,1094.202,96.000,125.000,113.000,40.513
-209.970,-248.301,1094.448,93.000,121.000,109.000,30.320
-209.619,-248.363,1094.762,96.000,125.000,112.000,39.859
-209.258,-248.417,1095.035,96.000,123.000,112.000,28.962
-208.766,-248.315,1094.619,93.000,121.000,112.000,40.831
-208.431,-248.399,1095.024,94.000,121.000,111.000,28.858
-207.948,-248.305,1094.650,95.000,124.000,112.000,41.094
-207.559,-248.326,1094.774,95.000,122.000,111.000,29.678
-207.178,-248.355,1094.936,93.000,121.000,111.000,42.564
-206.838,-248.432,1095.314,98.000,124.000,113.000,29.922
-206.321,-248.299,1094.757,97.000,123.000,112.000,41.662
-206.046,-248.455,1095.485,98.000,124.000,113.000,30.908
-205.607,-248.417,1095.344,96.000,126.000,112.000,41.106
-205.383,-248.636,1096.346,94.000,122.000,110.000,29.180
-204.752,-248.362,1095.182,94.000,123.000,111.000,41.028
-204.357,-248.375,1095.267,94.000,123.000,111.000,30.458
-203.992,-248.423,1095.517,97.000,125.000,113.000,40.577
-203.577,-248.413,1095.500,100.000,124.000,115.000,30.695
-203.185,-248.430,1095.613,97.000,123.000,112.000,41.015
-202.921,-248.603,1096.413,98.000,123.000,112.000,30.025
